Job_Title,Rating,Location,Headquarters,Founded	,ownership	,Industry,Sector,Revenue,Competitors	,Easy_Apply,Estimated_min_salary,Estimated_max_salary,Min_size,Max_size
Accounting Data Analyst,-1.0,"Columbus, OH","Old Bridge, NJ",2013,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,46,86,51,200
Information Security Data Analyst,-1.0,"Columbus, OH",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,46,86,51,200
Junior Data Analyst,3.4,"Columbus, OH","Dayton, OH",2013,Company - Private,Unknown,Unknown,$5 to $10 million (USD),Unknown,False,46,86,51,200
TX Healthcare Data/Reporting Analyst,3.4,"Columbus, OH","Columbus, OH",2004,Company - Public,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,46,86,1001,5000
Data Strategy Analyst,3.7,"Columbus, OH","Columbus, OH",1892,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),Unknown,False,46,86,1100,1500
Service Operations Data Analyst,3.9,"Columbus, OH","New York, NY",1799,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,False,46,86,1100,1500
Sr Data Analyst,4.5,"Westerville, OH","Boston, MA",1994,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Robert Half, Kforce",False,46,86,201,500
Analyst-Data Integrity,3.6,"Charlotte, NC","San Francisco, CA",1852,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),Unknown,False,50,86,1100,1500
Operations Data Analyst,3.8,"Charlotte, NC","Charlotte, NC",2017,Company - Public,Insurance Carriers,Insurance, Non-Applicable,Unknown,False,50,86,1001,5000
Data Business Analyst,5.0,"Charlotte, NC","Charlotte, NC",2013,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,50,86,51,200
Federal - Data Analyst,3.9,"Charlotte, NC","Dublin, Ireland",1989,Company - Public,Consulting,Business Services,$10+ billion (USD),"Cognizant Technology Solutions, EY, McKinsey & Company",False,50,86,1100,1500
Data Analyst,3.8,"Charlotte, NC","Mumbai, India",1968,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Accenture, IBM, Infosys",False,50,86,1100,1500
Marketing Data Analyst,5.0,"Mooresville, NC","Coral Gables, FL",1981,Company - Private,Venture Capital & Private Equity,Finance, Non-Applicable,Unknown,False,50,86,1,50
Data Analyst,3.4,"Charlotte, NC","Herndon, VA",2004,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),Unknown,False,50,86,51,200
Data Analyst,4.1,"Charlotte, NC","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,50,86,1100,1500
Data Analyst,4.1,"Charlotte, NC","Basking Ridge, NJ",1991,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Kforce, Insight Global, Volt Consulting Group",False,50,86,1100,1500
Data Analyst,3.9,"Charlotte, NC","Hanover, MD",1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",False,50,86,1001,5000
Data Analyst,3.9,"Charlotte, NC","Morristown, NJ",1992,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),Unknown,False,50,86,5001,10000
Financial Data Analyst,3.6,"Charlotte, NC","Atlanta, GA",2013,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,50,86,1001,5000
Data Analyst,3.4,"Charlotte, NC","Bridgewater, NJ",1980,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,50,86,201,500
Data Analyst,3.6,"Charlotte, NC","Atlanta, GA",2013,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,50,86,1001,5000
Data Analyst,3.8,"Charlotte, NC","Red Bank, NJ",2005,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Kforce, Mitchell Martin, Insight Global",False,50,86,1001,5000
Data Science Analyst,3.6,"Charlotte, NC","Fort Lauderdale, FL",1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"ComforceHealth, TEKsystems, Allegis Group",False,50,86,1001,5000
Data Analyst,4.1,"Charlotte, NC","Princeton Junction, NJ",1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),Unknown,False,50,86,51,200
Data Analyst,3.7,"Charlotte, NC","New York, NY",1968,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"Cognizant Technology Solutions, Accenture, IBM",False,50,86,1100,1500
Data Business Analyst,3.5,"Charlotte, NC","Menlo Park, CA",1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",False,50,86,1100,1500
Data Analyst,4.1,"Charlotte, NC","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,50,86,1100,1500
Data Business Analyst,3.9,"Charlotte, NC","Hanover, MD",1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",False,50,86,1001,5000
Junior Data Analyst,5.0,"Charlotte, NC","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,50,86,51,200
Data Analyst,4.6,"Charlotte, NC","Memphis, TN",2013,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Unknown,False,50,86,51,200
Data Analyst,3.2,"Charlotte, NC","Schaumburg, IL",2013,Company - Private,Accounting,Accounting & Legal,$1 to $5 million (USD),Unknown,False,50,86,51,200
Data Management Analyst,3.9,"Charlotte, NC","Hanover, MD",1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",False,50,86,1001,5000
Financial Data Analyst,-1.0,"Charlotte, NC",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,50,86,51,200
Data Analyst,4.7,"Charlotte, NC","Edison, NJ",1997,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),Unknown,False,50,86,51,200
Data Analyst,3.9,"Charlotte, NC","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,50,86,501,1000
Sr Data Analyst,3.2,"Charlotte, NC","Malvern, PA",1975,Company - Private,Investment Banking & Asset Management,Finance, Non-Applicable,"Charles Schwab, Fidelity Investments, Edward Jones",False,50,86,1100,1500
Data Engineer/Analyst,3.3,"Charlotte, NC","Brentwood, TN",2002,Company - Private,Consulting,Business Services,$500 million to $1 billion (USD),Unknown,False,50,86,501,1000
Federal - Data Analyst,-1.0,"Charlotte, NC",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,54,75,51,200
Quality Data Analyst,3.6,"Charlotte, NC","Charlotte, NC",2005,Company - Private,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Unknown,False,54,75,501,1000
Data Visualization Analyst,2.8,"Huntersville, NC","Huntersville, NC",1935,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$5 to $10 billion (USD),"TireHub, National Tire Warehouse, Dealer Tire",False,54,75,1001,5000
Sr Data Analyst,3.4,"Charlotte, NC","Tokyo, Japan",1967,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Capgemini, Accenture, Deloitte",False,54,75,1100,1500
HR Data Analyst/Scientist,3.8,"Charlotte, NC","Glen Allen, VA",1995,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"TEKsystems, Insight Global, Accenture",True,54,75,1001,5000
Data Analyst,3.6,"Charlotte, NC","Fort Lauderdale, FL",1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"ComforceHealth, TEKsystems, Allegis Group",False,54,75,1001,5000
Data Analyst,3.7,"Charlotte, NC","South Plainfield, NJ",1999,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Artech Information Systems, Mindlance, Tech Mahindra",False,54,75,51,200
Data Analyst,2.0,"Fort Mill, SC","Fort Mill, SC",2013,Company - Private,Unknown,Unknown,Less than $1 million (USD),Unknown,False,54,75,1,50
Big data analyst,2.9,"Fort Mill, SC","Cleveland, OH",1956,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),Unknown,False,54,75,1001,5000
Data Analyst,4.1,"Charlotte, NC","Irvine, CA",1996,Company - Public,Consulting,Business Services,$500 million to $1 billion (USD),"Deloitte, Huron Consulting Group, Point B",False,54,75,1001,5000
Enterprise Data Quality Analyst - EDM,3.5,"Charlotte, NC","Charlotte, NC",2019,Company - Public,Investment Banking & Asset Management,Finance, Non-Applicable,Unknown,False,54,75,1100,1500
Data Analyst,2.9,"Charlotte, NC","Benicia, CA",2013,Company - Private,Unknown,Unknown,$1 to $5 million (USD),Unknown,False,54,75,1,50
Data Analyst,-1.0,"Indian Trail, NC","Indian Trail, NC",1973,Company - Public,General Repair & Maintenance,"Construction, Repair & Maintenance",$10 to $25 million (USD),Unknown,False,54,75,51,200
Systems/Data Analyst,3.6,"Charlotte, NC","Atlanta, GA",2013,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,54,75,1001,5000
Data Analyst,4.6,"Charlotte, NC","Memphis, TN",2013,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Unknown,False,54,75,51,200
Data Visualization Analyst,5.0,"Huntersville, NC","Charlotte, NC",2013,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Unknown,False,54,75,1,50
Accounting Data Analyst,3.5,"Charlotte, NC","Plano, TX",2016,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,54,75,501,1000
Application Data Analyst,4.3,"Charlotte, NC","Montvale, NJ",1983,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"TEKMARK Global Solutions, Marlabs, IBM",False,54,75,501,1000
Data Analyst,5.0,"Charlotte, NC","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,54,75,51,200
Data Analyst,-1.0,"Charlotte, NC","Dallas, TX",2013,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,54,75,51,200
Data Security Analyst,3.2,"Charlotte, NC","London, United Kingdom",1698,Company - Public,Stock Exchanges,Finance,$50 to $100 million (USD),"Intercontinental Exchange, Euronext, Nasdaq",False,54,75,1001,5000
Data Analyst,4.1,"Charlotte, NC","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,54,75,1100,1500
Data Quality Analyst,3.4,"Charlotte, NC","Tokyo, Japan",1967,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Capgemini, Accenture, Deloitte",False,54,75,1100,1500
Data Analyst,4.0,"Charlotte, NC","Farmington Hills, MI",2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,54,75,51,200
Data Governance Analyst,3.9,"Charlotte, NC","Hanover, MD",1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",False,54,75,1001,5000
Data Intelligence Analyst,2.9,"Charlotte, NC","Charlotte, NC",2013,Company - Public,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Unknown,False,54,75,501,1000
Data Analyst,4.0,"Charlotte, NC","Ashburn, VA",2010,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,54,75,501,1000
Financial Data Analyst,-1.0,"Charlotte, NC","Arden, NC",2013,Other Organization,Unknown,Unknown, Non-Applicable,Unknown,False,54,75,1,50
Data Analyst,4.1,"Fort Mill, SC","Basking Ridge, NJ",1991,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Kforce, Insight Global, Volt Consulting Group",False,53,99,1100,1500
Data Business Analyst,5.0,"Huntersville, NC","Charlotte, NC",2013,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Unknown,False,53,99,1,50
Sr Data Analyst,3.6,"Charlotte, NC","Atlanta, GA",2013,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,53,99,1001,5000
Sr Data Business Analyst,4.1,"Charlotte, NC","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,53,99,1100,1500
Data Visualization Analyst,3.3,"Charlotte, NC","Brentwood, TN",2002,Company - Private,Consulting,Business Services,$500 million to $1 billion (USD),Unknown,False,53,99,501,1000
Application Data Analyst,4.3,"Charlotte, NC","Montvale, NJ",1983,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"TEKMARK Global Solutions, Marlabs, IBM",False,53,99,501,1000
Data Analyst,2.3,"Charlotte, NC","Cornelius, NC",2013,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Unknown,False,53,99,1,50
Data Analyst,-1.0,"Mooresville, NC",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,53,99,51,200
Data Analyst,3.2,"Charlotte, NC","New York, NY",1990,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,True,53,99,51,200
Investment Advisory Data Analyst,3.3,"Mooresville, NC","Mooresville, NC",1946,Company - Public,Home Centers & Hardware Stores,Retail,$10+ billion (USD),"The Home Depot, Amazon, Walmart",False,53,99,1100,1500
Marketing Data Analyst,-1.0,"Charlotte, NC","Bethesda, MD",1996,Company - Private,Architectural & Engineering Services,Business Services,$1 to $5 million (USD),Unknown,False,53,99,1,50
Technical Data Analyst,2.8,"Huntersville, NC","Huntersville, NC",1935,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$5 to $10 billion (USD),"TireHub, National Tire Warehouse, Dealer Tire",False,53,99,1001,5000
Data Analyst,-1.0,"Charlotte, NC",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,53,99,51,200
Junior Data Analyst,5.0,"Charlotte, NC","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,53,99,51,200
Sr Data Analyst,1.8,"Charlotte, NC","Charlotte, NC",2006,Company - Private,Automotive Parts & Accessories Stores,Retail,$2 to $5 billion (USD),"Midas, Monro Auto Service and Tire Centers",False,53,99,1001,5000
Biological Data Analyst,4.4,"Charlotte, NC","Irving, TX",2011,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Unknown,False,53,99,201,500
Data Strategy Analyst,-1.0,"Charlotte, NC",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,53,99,51,200
Data Analyst,-1.0,"Charlotte, NC",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,53,99,51,200
Analyst-Data Integrity,3.3,"Mooresville, NC","Mooresville, NC",1946,Company - Public,Home Centers & Hardware Stores,Retail,$10+ billion (USD),"The Home Depot, Amazon, Walmart",False,53,99,1100,1500
Quality Data Analyst,4.1,"Charlotte, NC","Fremont, CA",2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,False,53,99,1,50
Data Strategy Analyst,-1.0,"Charlotte, NC","Arden, NC",2013,Other Organization,Unknown,Unknown, Non-Applicable,Unknown,False,53,99,1,50
Big data analyst,-1.0,"Charlotte, NC",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,53,99,51,200
Reporting Data Analyst,3.8,"Charlotte, NC","Iselin, NJ",1998,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,False,53,99,201,500
Application Data Analyst,4.3,"Charlotte, NC","Montvale, NJ",1983,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"TEKMARK Global Solutions, Marlabs, IBM",False,53,99,501,1000
Data Analyst,3.7,"Charlotte, NC","Charlotte, NC",1904,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),Unknown,False,53,99,1100,1500
Data Analyst,3.7,"Charlotte, NC","Hickory, NC",1999,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$500 million to $1 billion (USD),"C.H. Robinson, Transplace",False,53,99,51,200
Technical Data Analyst,3.1,"Charlotte, NC","Tokyo, Japan",1864,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),Unknown,False,40,74,1100,1500
Reporting Data Analyst,3.0,"Mooresville, NC","Chicago, IL",2004,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),Unknown,False,40,74,1,50
Big data analyst,-1.0,"Charlotte, NC","Arden, NC",2013,Other Organization,Unknown,Unknown, Non-Applicable,Unknown,False,40,74,1,50
Data Management Analyst,3.6,"Charlotte, NC","Fort Lauderdale, FL",1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"ComforceHealth, TEKsystems, Allegis Group",False,40,74,1001,5000
Data Governance Analyst,3.8,"Charlotte, NC","Charlotte, NC",2017,Company - Public,Insurance Carriers,Insurance, Non-Applicable,Unknown,False,40,74,1001,5000
Data Analyst,3.6,"Charlotte, NC","Fairfax, VA",1975,Subsidiary or Business Segment,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,40,74,1001,5000
Data Analyst,3.3,"Mooresville, NC","Mooresville, NC",1946,Company - Public,Home Centers & Hardware Stores,Retail,$10+ billion (USD),"The Home Depot, Amazon, Walmart",False,40,74,1100,1500
Quality Data Analyst,3.8,"Charlotte, NC","Iselin, NJ",1998,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,False,40,74,201,500
Sr. Data Analyst,3.3,"Mooresville, NC","Mooresville, NC",1946,Company - Public,Home Centers & Hardware Stores,Retail,$10+ billion (USD),"The Home Depot, Amazon, Walmart",False,40,74,1100,1500
Data Visualization Analyst,4.0,"San Francisco, CA","San Rafael, CA",1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Unknown,False,57,104,5001,10000
Data Analyst,3.6,"San Rafael, CA","San Rafael, CA",2006,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),Unknown,False,57,104,51,200
Sr Data Analyst,3.9,"San Francisco, CA","San Francisco, CA",2008,Company - Public,Internet,Information Technology, Non-Applicable,Unknown,True,57,104,51,200
Data Analyst,3.0,"San Mateo, CA","Seoul, South Korea",1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",True,57,104,1001,5000
Sr Data Analyst,4.0,"San Francisco, CA","San Rafael, CA",1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Unknown,False,57,104,5001,10000
Data Analyst,5.0,"Oakland, CA","Oakland, CA",2014,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,Unknown,False,57,104,51,200
Data Analyst,3.8,"San Mateo, CA","San Mateo, CA",2008,Company - Private,Education Training Services,Education,$5 to $10 million (USD),Unknown,False,57,104,51,200
Data Analyst,4.6,"San Francisco, CA","San Francisco, CA",2011,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,LinkedIn,False,57,104,201,500
Sr. Data Analyst,3.5,"San Mateo, CA","San Mateo, CA",2002,Company - Private,Investment Banking & Asset Management,Finance,$500 million to $1 billion (USD),Unknown,False,57,104,1001,5000
Information Security Data Analyst,3.3,"San Francisco, CA","Glendale, CA",1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),"Kelly, Manpower",False,57,104,1001,5000
Sr Data Analyst,4.1,"San Francisco, CA","San Francisco, CA",2011,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"Pusher, Firebase",True,57,104,51,200
Data Analyst,4.1,"San Francisco, CA","New Delhi, India",2013,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,57,104,1,50
Mid Data Analyst,4.8,"San Francisco, CA","San Francisco, CA",2014,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),Unknown,False,57,104,1,50
Data Analyst,3.7,"San Francisco, CA","San Francisco, CA",2011,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,Unknown,False,57,104,1,50
TX Healthcare Data/Reporting Analyst,3.6,"San Francisco, CA","Saint Louis, MO",1998,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),Unknown,False,57,104,1001,5000
Data Analyst,3.6,"San Francisco, CA","Mountain View, CA",2014,Company - Private,IT Services,Information Technology, Non-Applicable,Unknown,False,57,104,51,200
Data Analyst,3.9,"San Francisco, CA","Guaynabo, PR",2005,Company - Private,Internet,Information Technology, Non-Applicable,Unknown,False,57,104,501,1000
Data Analyst,3.8,"San Francisco, CA","New York, NY",2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",False,57,104,51,200
Data Analyst,4.0,"San Francisco, CA","San Francisco, CA",2016,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,Unknown,False,57,104,501,1000
Technical Data Analyst,5.0,"San Francisco, CA","San Francisco, CA",2013,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,Unknown,False,57,104,1,50
Data Analyst,4.9,"San Francisco, CA","San Francisco, CA",2017,Company - Private,Logistics & Supply Chain,Transportation & Logistics, Non-Applicable,Unknown,False,57,104,51,200
Data Analyst,4.6,"San Francisco, CA","San Francisco, CA",2010,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,Unknown,False,57,104,51,200
Data Analyst,3.8,"San Francisco, CA","New York, NY",2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",False,57,104,51,200
Data Analyst,4.0,"San Mateo, CA","San Mateo, CA",2012,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,"Amazon, Google, Microsoft",False,57,104,1001,5000
Data Analyst,3.7,"San Francisco, CA","Los Angeles, CA",1906,Company - Public,Real Estate,Real Estate, Non-Applicable,Unknown,False,57,104,1100,1500
Data Analyst,4.5,"San Francisco, CA","San Francisco, CA",2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),Unknown,True,57,104,51,200
Data Analyst,2.3,"San Francisco, CA","San Francisco, CA",2002,Company - Private,Beauty & Personal Accessories Stores,Retail, Non-Applicable,Unknown,False,57,104,501,1000
Data Analyst,-1.0,"San Francisco, CA","Bethesda, MD",1996,Company - Private,Architectural & Engineering Services,Business Services,$1 to $5 million (USD),Unknown,False,99,178,1,50
Data Analyst,4.1,"San Francisco, CA","San Francisco, CA",2014,Company - Private,Financial Transaction Processing,Finance,$1 to $5 million (USD),Unknown,False,99,178,51,200
Operations Data Analyst,4.0,"San Francisco, CA","San Francisco, CA",2012,Company - Private,Internet,Information Technology, Non-Applicable,Unknown,True,99,178,501,1000
Data Analyst,3.6,"San Francisco, CA","San Francisco, CA",2012,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,"Paxata, Datameer, Informatica",False,99,178,51,200
Data Security Analyst,5.0,"San Francisco, CA","San Francisco, CA",2016,Company - Private,Internet,Information Technology, Non-Applicable,Unknown,False,99,178,1,50
Data Analyst,4.4,"San Francisco, CA","San Francisco, CA",2014,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Unknown,False,99,178,201,500
Marketing Data Analyst,3.3,"San Francisco, CA","San Francisco, CA",2007,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,"UserZoom, Validately",False,99,178,501,1000
Data Analyst,-1.0,"San Francisco, CA",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,99,178,51,200
Data Analyst,3.8,"San Francisco, CA","San Francisco, CA",1924,Company - Private,Real Estate,Real Estate,$50 to $100 million (USD),Unknown,False,99,178,201,500
Data Business Analyst,3.5,"San Francisco, CA","San Francisco, CA",2013,Company - Private,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),Unknown,False,99,178,1,50
Research Data Analyst,4.1,"San Francisco, CA","San Francisco, CA",1907,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),"Stanford Health Care, Dignity Health, Sutter Health",False,99,178,1100,1500
Data Analyst,4.6,"San Francisco, CA","Foster City, CA",2009,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 million (USD),Unknown,False,99,178,51,200
Data Analyst,4.2,"San Mateo, CA","San Mateo, CA",2012,Company - Private,Lending,Finance, Non-Applicable,Unknown,True,99,178,201,500
Data Business Analyst,4.3,"San Francisco, CA","San Francisco, CA",2012,Company - Public,Lending,Finance, Non-Applicable,Unknown,False,99,178,51,200
Data Strategy Analyst,5.0,"San Francisco, CA","San Francisco, CA",2013,Company - Private,Internet,Information Technology,Less than $1 million (USD),Unknown,False,99,178,1,50
Data Analyst,-1.0,"San Francisco, CA","Houston, TX",2013,Company - Public,Unknown,Unknown, Non-Applicable,Unknown,False,99,178,51,200
Data Analyst,3.7,"San Francisco, CA","Guaynabo, PR",2004,Company - Private,Internet,Information Technology, Non-Applicable,Unknown,True,99,178,201,500
Data Analyst,-1.0,"San Francisco, CA","Louisville, KY",2013,Company - Public,Unknown,Unknown, Non-Applicable,Unknown,False,99,178,51,200
Clinical Data Analyst,4.0,"San Francisco, CA","New York, NY",2012,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,Unknown,False,99,178,501,1000
Data Analyst,3.9,"Oakland, CA","Oakland, CA",2009,Company - Private,"Department, Clothing, & Shoe Stores",Retail, Non-Applicable,Unknown,False,99,178,1001,5000
Data Analyst,3.9,"San Francisco, CA","Morristown, NJ",1992,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),Unknown,False,99,178,5001,10000
Data Analyst,3.6,"San Francisco, CA","Troy, MI",2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Experis,False,99,178,1001,5000
Systems/Data Analyst,4.1,"San Francisco, CA","San Francisco, CA",1907,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),"Stanford Health Care, Dignity Health, Sutter Health",False,99,178,1100,1500
Data Analyst,4.6,"Berkeley, CA","Berkeley, CA",2007,Company - Private,Investment Banking & Asset Management,Finance, Non-Applicable,Unknown,False,99,178,51,200
Sr Data Analyst,3.4,"San Francisco, CA","Seattle, WA",2004,Company - Public,Real Estate,Real Estate, Non-Applicable,"Zillow, Trulia, Coldwell Banker",False,99,178,1001,5000
Data Analyst,-1.0,"Oakland, CA",Unknown ,2013,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,99,178,51,200
Sr Data Analyst,4.0,"San Francisco, CA","San Francisco, CA",2006,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),"Facebook, Google, Pinterest",False,99,178,1001,5000
Research Data Analyst,4.1,"San Francisco, CA","San Francisco, CA",1864,College / University,Unknown,Unknown,$25 to $50 million (USD),Unknown,False,99,178,1100,1500
Data Analyst,3.4,"Oakland, CA","Columbia, MD",2001,Company - Private,Consulting,Business Services,$50 to $100 million (USD),Unknown,False,93,159,201,500
Operations Data Analyst,5.0,"San Francisco, CA","San Francisco, CA",2013,Company - Private,Venture Capital & Private Equity,Finance, Non-Applicable,Unknown,False,93,159,1,50
Data Analyst,3.9,"San Francisco, CA","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,93,159,501,1000
Data Analyst,3.8,"San Francisco, CA","London, United Kingdom",1989,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),"Deloitte, KPMG, PwC",False,93,159,1100,1500
Data Analyst,4.1,"San Francisco, CA","Irvine, CA",1996,Company - Public,Consulting,Business Services,$500 million to $1 billion (USD),"Deloitte, Huron Consulting Group, Point B",False,93,159,1001,5000
Data Business Analyst,2.5,"San Francisco, CA","Irving, TX",2013,Other Organization,Unknown,Unknown, Non-Applicable,Unknown,False,93,159,51,200
